user_id,recency,frequency,monetary
R06306,38,18,300.0
R06307,42,14,195.01999999999998
R06308,31,30,452.35
R06309,20,25,373.72
R06310,35,22,322.9
R06311,27,28,443.66
R06312,38,25,418.22
R06313,25,9,128.31
R06314,22,18,306.16
R06315,29,18,267.21999999999997
R06316,39,18,255.71
R06317,22,17,259.96
R06318,28,22,363.93
R06319,27,19,313.76
R06320,22,25,352.05
R06321,21,13,177.59
R06322,25,25,357.26
R06323,21,17,232.19
R06324,82,18,287.03
R06325,20,15,236.45000000000002
R06326,30,15,262.7
R06327,40,21,319.93
R06328,24,15,255.38
R06329,35,17,230.38
R06330,26,24,389.04
R06331,92,13,184.76
R06332,25,19,308.7
R06333,34,23,371.95
R06334,82,20,395.62
R06335,73,25,366.24
R06336,24,19,282.91
R06337,20,20,327.2
R06338,29,21,359.49
R06339,19,17,294.22999999999996
R06340,40,25,378.58000000000004
R06341,25,24,387.52
R06342,31,25,408.84000000000003
R06343,45,22,359.59000000000003
R06344,33,16,262.39
R06345,79,16,252.2
R06346,29,17,220.59
R06347,30,11,145.53
R06348,20,26,411.94
R06349,55,25,355.78000000000003
R06350,71,25,372.4
R06351,28,26,357.83
R06352,33,18,252.59
R06353,24,27,366.09
R06354,34,20,286.84000000000003
R06355,25,17,270.9
R06356,51,14,236.74
R06357,67,22,356.32
R06358,19,14,180.89000000000001
R06359,39,18,300.06
R06360,36,22,342.83
R06361,38,18,289.42
R06362,44,19,321.2
R06363,27,18,319.91
R06364,29,25,345.42
R06365,22,17,276.8
R06366,35,18,286.26
R06367,39,21,320.66
R06368,53,18,271.8
R06369,61,14,193.54
R06370,20,19,330.68
R06371,20,16,242.93
R06372,28,14,211.56
R06373,48,16,229.77
R06374,34,14,208.13
R06375,33,23,365.24
R06376,36,25,379.78
R06377,46,19,305.66
R06378,25,22,392.21999999999997
R06379,26,19,296.92
R06380,31,23,308.19
R06381,36,28,440.03000000000003
R06382,23,16,272.73
R06383,44,19,278.82
R06384,22,24,357.89
R06385,27,28,441.85
R06386,50,21,332.14
R06387,56,15,214.72
R06388,29,21,327.4
R06389,67,30,459.71999999999997
R06390,19,24,386.39
R06391,47,22,378.85
R06392,21,20,302.89
R06393,49,17,253.41
R06394,59,24,391.48
R06395,20,13,193.03
R06396,46,17,291.72
R06397,36,20,318.72
R06398,28,22,350.15000000000003
R06399,41,25,399.32
R06400,20,20,272.71
R06401,47,22,353.76
R06402,29,26,454.5
R06403,52,21,342.59
R06404,45,22,372.93
R06405,37,23,308.55
R06406,28,9,141.07999999999998
R06407,27,22,360.18
R06408,40,16,260.01
R06409,193,14,200.39
R06410,21,25,381.09000000000003
R06411,25,27,380.27
R06412,22,20,314.89
R06413,45,18,293.67
R06414,24,30,485.86
R06415,20,22,357.16
R06416,26,21,267.40999999999997
R06417,51,27,450.52
R06418,24,20,315.54
R06419,20,13,220.81
R06420,60,19,282.92
R06421,25,20,280.38
R06422,37,13,194.46
R06423,20,26,444.44
R06424,43,21,339.47
R06425,19,19,303.01
R06426,31,23,376.27
R06427,26,27,412.79
R06428,46,23,371.71
R06429,21,20,274.27
R06430,18,17,287.55
R06431,59,16,240.76
R06432,19,19,299.14
R06433,88,17,264.14
R06434,20,21,337.96000000000004
R06435,28,22,322.55
R06436,19,20,310.26
R06437,40,17,269.39
R06438,46,24,351.66
R06439,44,17,249.43
R06440,28,26,425.46000000000004
R06441,30,17,279.48
R06442,35,22,358.71
R06443,43,14,237.94
R06444,38,20,326.44
R06445,23,20,307.6
R06446,35,26,426.62
R06447,36,26,417.22
R06448,22,19,267.06
R06449,29,14,218.19
R06450,45,20,280.71
R06451,20,26,390.91
R06452,32,23,293.77
R06453,56,19,273.55
R06454,20,15,226.07
R06455,31,20,294.26
R06456,25,18,282.12
R06457,23,28,402.59000000000003
R06458,38,17,239.21
R06459,29,23,351.48
R06460,56,14,244.79
R06461,20,26,370.11
R06462,62,18,270.55
R06463,38,20,291.23
R06464,29,19,316.43
R06465,26,21,312.94
R06466,89,23,362.8
R06467,30,16,250.47
R06468,38,17,259.78
R06469,25,21,300.15
R06470,20,21,349.43
R06471,57,16,237.87
R06472,38,15,238.64999999999998
R06473,34,25,374.86
R06474,27,28,454.21
R06475,33,21,375.23
R06476,52,21,318.67
R06477,43,13,220.6
R06478,22,28,512.57
R06479,32,12,199.46
R06480,25,24,374.59
R06481,27,23,286.69
R06482,23,26,463.59
R06483,44,32,488.3
R06484,23,34,494.83
R06485,29,16,258.17
R06486,36,24,334.28000000000003
R06487,32,17,259.36
R06488,39,12,181.97
R06489,24,20,315.49
R06490,27,23,372.12
R06491,20,23,389.4
R06492,38,14,251.03
R06493,27,22,339.21
R06494,57,20,316.43
R06495,21,23,354.31
R06496,21,20,337.15000000000003
R06497,23,16,239.91
R06498,23,18,282.82
R06499,50,23,338.05
R06500,22,27,414.21
R06501,24,16,236.13
R06502,27,30,440.14
R06503,29,21,345.5
R06504,47,16,248.71
R06505,23,13,174.24
R06506,32,16,222.43
R06507,29,13,194.14
R06508,55,18,275.89
R06509,37,20,296.13
R06510,34,27,406.85
R06511,25,31,484.91
R06512,28,20,295.54
R06513,125,10,137.27
R06514,32,20,288.53
R06515,22,16,215.84
R06516,22,20,340.33
R06517,39,26,358.54
R06518,23,17,247.2
R06519,32,22,306.27
R06520,42,16,244.17000000000002
R06521,35,19,278.65
R06522,33,19,303.21
R06523,36,15,250.57
R06524,26,26,497.04
R06525,20,19,267.4
R06526,79,18,300.09
R06527,82,29,458.8
R06528,27,23,427.37
R06529,19,18,238.26999999999998
R06530,54,16,250.03
R06531,67,17,272.15999999999997
R06532,62,18,251.68
R06533,18,28,384.15999999999997
R06534,37,15,200.13
R06535,30,19,330.34000000000003
R06536,64,18,242.75
R06537,39,26,359.42
R06538,28,28,455.8
R06539,81,21,304.46
R06540,39,19,277.62
R06541,66,15,230.81
R06542,30,20,314.69
R06543,23,18,317.6
R06544,37,18,271.73
R06545,31,27,466.2
R06546,26,22,326.68
R06547,22,24,403.39
R06548,22,17,252.28
R06549,23,15,186.78
R06550,21,22,375.34
R06551,19,12,148.77
R06552,23,19,268.32
R06553,91,16,253.7
R06554,22,23,330.40999999999997
R06555,20,28,464.07
R06556,26,20,306.57
R06557,22,31,485.24
R06558,30,12,178.43
R06559,33,20,321.02
R06560,42,14,264.98
R06561,20,18,248.77
R06562,51,23,331.14
R06563,39,11,155.57
R06564,36,20,278.17
R06565,22,21,377.92
R06566,45,16,202.22
R06567,21,16,245.6
R06568,47,16,231.57
R06569,20,22,289.71
R06570,32,28,481.97
R06571,75,23,330.44
R06572,22,19,270.03
R06573,26,24,397.26
R06574,21,16,302.79
R06575,29,26,429.34
R06576,121,12,189.79
R06577,25,25,449.83000000000004
R06578,41,26,418.61
R06579,65,19,301.03
R06580,41,18,284.92
R06581,29,19,271.29
R06582,27,17,270.82
R06583,31,21,298.89
R06584,21,23,294.19
R06585,19,18,294.07
R06586,27,18,250.79
R06587,23,23,315.0
R06588,40,21,344.31
R06589,23,17,275.9
R06590,36,16,230.51
R06591,28,18,304.84
R06592,20,20,304.24
R06593,30,26,415.17
R06594,45,23,409.86
R06595,66,23,400.5
R06596,69,17,239.95
R06597,19,16,263.97
R06598,24,16,267.99
R06599,61,13,235.65
R06600,32,22,360.45
R06601,20,24,384.28
R06602,77,13,208.98
R06603,19,13,180.09
R06604,35,15,215.7
R06605,66,19,301.52
R06606,37,27,393.93
R06607,63,24,360.34000000000003
R06608,24,27,392.73
R06609,29,29,453.76
R06610,43,24,469.25
R06611,58,22,329.78999999999996
R06612,20,24,402.49
R06613,19,15,275.64
R06614,24,22,365.41
R06615,21,13,193.39
R06616,33,17,282.85
R06617,121,15,214.08
R06618,26,26,422.78
R06619,25,21,313.48
R06620,22,26,419.9
R06621,30,17,237.66
R06622,35,20,302.03
R06623,67,23,287.43
R06624,33,25,463.65
R06625,21,24,400.27
R06626,21,19,295.84
R06627,22,13,174.96
R06628,28,23,318.38
R06629,22,26,430.95
R06630,36,25,400.14
R06631,26,26,341.8
R06632,34,15,199.09
R06633,71,13,206.08
R06634,26,21,298.13
R06635,19,23,325.58
R06636,107,13,176.69
R06637,55,22,315.21
R06638,28,21,319.96
R06639,22,24,377.46
R06640,28,18,271.21999999999997
R06641,43,24,419.12
R06642,28,8,122.91
R06643,19,12,203.45999999999998
R06644,22,25,371.12
R06645,41,24,319.5
R06646,34,23,391.73
R06647,24,14,244.31
R06648,22,24,428.57
R06649,23,24,421.06
R06650,64,21,358.61
R06651,25,20,303.83
R06652,44,22,315.49
R06653,25,26,370.8
R06654,29,26,388.03
R06655,33,18,286.34
R06656,19,21,300.97
R06657,46,16,202.82
R06658,39,20,331.35
R06659,25,22,325.29
R06660,20,17,278.83
R06661,30,14,194.16
R06662,38,18,268.5
R06663,32,22,314.21
R06664,23,16,223.65
R06665,73,17,258.73
R06666,42,27,400.76
R06667,31,17,280.96
R06668,21,20,302.15999999999997
R06669,22,22,310.36
R06670,20,20,309.17
R06671,31,21,305.19
R06672,25,11,170.35
R06673,68,20,273.1
R06674,19,22,344.67
R06675,53,23,329.3
R06676,21,29,423.84000000000003
R06677,25,10,115.1
R06678,50,15,233.65
R06679,19,24,401.81
R06680,28,19,284.57
R06681,61,19,289.1
R06682,25,16,246.83
R06683,25,20,298.72
R06684,39,15,202.05
R06685,44,25,373.47
R06686,44,15,272.43
R06687,22,17,273.07
R06688,39,18,270.15
R06689,19,20,305.36
R06690,21,18,262.67
R06691,44,22,411.28000000000003
R06692,36,22,306.91
R06693,21,18,315.02
R06694,30,23,393.39
R06695,25,19,326.7
R06696,20,12,176.42000000000002
R06697,22,14,197.12
R06698,31,27,422.03
R06699,76,16,235.63
R06700,21,19,261.31
R06701,21,19,280.8
R06702,25,17,273.08
R06703,21,18,305.74
R06704,31,17,271.65
R06705,24,22,279.37
R06706,30,21,324.95
R06707,43,24,397.09000000000003
R06708,25,18,290.44
R06709,24,21,303.56
R06710,19,20,311.36
R06711,39,24,365.78000000000003
R06712,28,23,308.14
R06713,27,19,307.67
R06714,92,27,394.24
R06715,22,15,230.14000000000001
R06716,32,23,355.36
R06717,25,23,382.27000000000004
R06718,19,21,349.81
R06719,53,17,238.84
R06720,22,21,330.58
R06721,27,25,359.68
R06722,19,25,384.37
R06723,26,28,402.08
R06724,38,18,252.37
R06725,74,24,378.65
R06726,29,23,319.32
R06727,20,12,170.42
R06728,21,39,569.41
R06729,27,25,336.41
R06730,24,18,250.87
R06731,37,23,402.53
R06732,60,23,355.42
R06733,27,17,260.67
R06734,58,15,227.01
R06735,47,29,472.16
R06736,27,16,289.38
R06737,34,21,324.94
R06738,23,21,358.63
R06739,30,22,329.01
R06740,64,22,332.44
R06741,62,14,217.81
R06742,43,20,297.06
R06743,44,15,199.07
R06744,36,29,429.65999999999997
R06745,41,21,293.25
R06746,35,22,312.6
R06747,22,21,336.17
R06748,29,16,239.15
R06749,22,20,297.4
R06750,31,18,267.34000000000003
R06751,42,21,260.93
R06752,23,28,380.52
R06753,53,16,227.96
R06754,20,25,415.85
R06755,26,15,251.95
R06756,21,31,538.04
R06757,22,24,344.06
R06758,19,15,237.72
R06759,23,22,342.39
R06760,37,15,224.53
R06761,34,22,342.01
R06762,28,17,266.09
R06763,23,19,315.43
R06764,21,28,441.99
R06765,43,19,309.28000000000003
R06766,19,15,199.43
R06767,31,13,180.75
R06768,70,15,201.05
R06769,54,17,255.03
R06770,130,19,257.31
R06771,38,22,347.71
R06772,30,19,294.65
R06773,84,17,265.48
R06774,47,24,332.03
R06775,25,30,460.31
R06776,46,20,280.06
R06777,31,20,267.89
R06778,45,17,288.9
R06779,30,19,286.16
R06780,81,13,214.75
R06781,34,17,240.11
R06782,26,11,187.31
R06783,22,22,327.3
R06784,47,16,245.07
R06785,28,23,378.68
R06786,32,15,221.17000000000002
R06787,29,21,323.26
R06788,22,26,386.08
R06789,20,20,360.44
R06790,54,22,305.19
R06791,47,16,257.83
R06792,27,19,281.83
R06793,31,20,327.2
R06794,27,26,381.81
R06795,30,23,358.34000000000003
R06796,47,21,288.15
R06797,25,28,446.97
R06798,18,20,352.19
R06799,26,17,266.11
R06800,107,18,285.57
R06801,19,17,232.63
R06802,49,15,230.66
R06803,48,29,463.93
R06804,64,19,298.29
R06805,26,20,344.17
R06806,23,16,219.26
R06807,20,23,319.29
R06808,47,16,229.44
R06809,23,20,303.44
R06810,47,14,195.94
R06811,34,20,302.56
R06812,30,27,390.71
R06813,28,14,180.65
R06814,20,16,231.22
R06815,37,18,277.04
R06816,24,17,281.85
R06817,37,15,268.96999999999997
R06818,56,20,287.67
R06819,35,16,229.54999999999998
R06820,28,20,294.22
R06821,86,14,238.19
R06822,43,14,195.98000000000002
R06823,27,21,324.53000000000003
R06824,19,17,255.39000000000001
R06825,24,25,364.13
R06826,22,27,378.07
R06827,80,25,420.19
R06828,68,18,275.25
R06829,28,17,213.94
R06830,25,28,456.61
R06831,19,15,238.66
R06832,22,30,446.94
R06833,31,18,230.87
R06834,20,17,278.51
R06835,74,14,265.71000000000004
R06836,154,7,126.1
R06837,24,18,284.36
R06838,51,20,306.22
R06839,74,22,351.67
R06840,33,15,203.38
R06841,105,13,190.26
R06842,27,26,441.15
R06843,30,27,426.59
R06844,77,23,336.66
R06845,29,27,419.46
R06846,45,15,211.41
R06847,35,20,270.19
R06848,42,17,261.85
R06849,41,23,309.76
R06850,38,27,400.85
R06851,24,20,294.5
R06852,47,19,311.28
R06853,41,17,231.25
R06854,36,26,436.86
R06855,50,26,375.27
R06856,20,24,342.49
R06857,50,20,328.5
R06858,35,20,326.57
R06859,63,15,212.64
R06860,52,23,380.58
R06861,63,25,348.37
R06862,36,21,348.44
R06863,22,21,335.36
R06864,90,13,247.52
R06865,51,21,378.06
R06866,20,16,253.84
R06867,25,21,321.42
R06868,19,21,328.74
R06869,53,23,307.95
R06870,71,16,192.95
R06871,36,19,299.36
R06872,20,25,397.78999999999996
R06873,35,16,220.65
R06874,39,18,284.0
R06875,34,18,233.17
R06876,21,19,272.67
R06877,34,22,370.56
R06878,60,16,228.28
R06879,23,18,261.71
R06880,78,28,428.42
R06881,60,14,227.51
R06882,21,21,318.45
R06883,57,15,252.08
R06884,41,26,443.56
R06885,40,25,363.38
R06886,26,16,207.68
R06887,33,13,194.98
R06888,29,30,507.75
R06889,42,18,260.5
R06890,57,25,384.15000000000003
R06891,31,25,421.68
R06892,94,15,250.65
R06893,76,13,198.19
R06894,34,21,340.36
R06895,35,19,316.22
R06896,28,21,345.06
R06897,68,26,418.53999999999996
R06898,88,17,267.26
R06899,19,18,266.36
R06900,26,18,236.81
R06901,25,26,404.81
R06902,81,13,264.53
R06903,58,14,276.73
R06904,19,25,399.99
R06905,21,15,227.9
R06906,39,20,369.84000000000003
R06907,50,22,338.25
R06908,51,18,287.46
R06909,23,15,244.13
R06910,42,19,284.71
R06911,20,12,189.09
R06912,22,24,372.16
R06913,21,15,262.42
R06914,19,24,329.28
R06915,30,21,350.24
R06916,42,21,317.55
R06917,39,27,408.08
R06918,20,28,444.77
R06919,39,20,301.12
R06920,40,21,345.89
R06921,54,26,377.15999999999997
R06922,32,22,316.99
R06923,29,21,323.19
R06924,26,10,172.96
R06925,21,34,517.41
R06926,26,18,270.3
R06927,34,24,368.55
R06928,21,21,351.96
R06929,56,17,276.61
R06930,20,20,306.75
R06931,71,17,259.76
R06932,50,11,160.71
R06933,25,24,397.87
R06934,33,29,419.95
R06935,38,20,284.99
R06936,60,12,159.39000000000001
R06937,38,20,256.76
R06938,23,24,372.14
R06939,26,24,416.52
R06940,53,16,250.75
R06941,23,26,349.3
R06942,41,15,297.75
R06943,21,18,302.58
R06944,49,21,267.47
R06945,34,18,255.62
R06946,26,23,376.17
R06947,24,31,469.96999999999997
R06948,26,20,302.87
R06949,19,27,431.03999999999996
R06950,27,22,376.73
R06951,22,19,300.02
R06952,28,23,352.28000000000003
R06953,100,20,329.73
R06954,26,19,298.31
R06955,20,25,359.28
R06956,35,26,378.37
R06957,38,18,281.28
R06958,25,23,330.55
R06959,20,14,200.48000000000002
R06960,22,12,191.78
R06961,25,16,262.81
R06962,34,24,370.1
R06963,20,19,264.18
R06964,55,17,272.89
R06965,65,22,329.88
R06966,36,18,231.26
R06967,46,21,319.19
R06968,49,17,289.90000000000003
R06969,91,20,300.68
R06970,65,21,284.11
R06971,45,24,378.42
R06972,31,12,191.76
R06973,22,34,539.61
R06974,20,19,306.52
R06975,52,23,376.25
R06976,19,19,304.09999999999997
R06977,66,18,329.56
R06978,24,21,331.85
R06979,40,19,280.39
R06980,20,14,215.86
R06981,26,23,372.43
R06982,47,19,287.53
R06983,31,18,296.45
R06984,39,21,297.27
R06985,26,21,359.71999999999997
R06986,64,18,262.14
R06987,31,19,290.58
R06988,22,20,345.94
R06989,24,13,178.25
R06990,77,20,358.39
R06991,21,17,261.68
R06992,27,24,355.16
R06993,19,23,364.61
R06994,39,23,363.97
R06995,48,16,224.77
R06996,62,17,256.48
R06997,20,27,431.78
R06998,78,16,183.81
R06999,43,27,381.59
R07000,25,14,157.87
R07001,39,22,296.96
R07002,28,21,407.29
R07003,31,18,305.01
R07004,53,14,218.14
R07005,31,22,307.85
R07006,32,15,260.56
R07007,47,22,334.09000000000003
R07008,36,17,270.62
R07009,60,12,147.45
R07010,29,15,243.32
R07011,67,18,257.46
R07012,82,15,243.54
R07013,39,20,282.07
R07014,44,22,302.18
R07015,32,17,230.54
R07016,21,27,387.67
R07017,25,21,335.58
R07018,45,19,322.56
R07019,27,21,310.49
R07020,33,19,307.14
R07021,45,15,304.57
R07022,28,19,306.29
R07023,49,30,442.55
R07024,22,19,304.84999999999997
R07025,49,16,256.24
R07026,71,15,194.53
R07027,47,13,179.70000000000002
R07028,34,19,297.87
R07029,22,22,313.76
R07030,34,13,202.27
R07031,39,19,333.76
R07032,38,21,378.62
R07033,58,19,314.66
R07034,48,22,324.64
R07035,43,23,331.46
R07036,35,16,237.6
R07037,22,21,333.11
R07038,24,18,259.95
R07039,19,21,328.40999999999997
R07040,31,18,285.6
R07041,21,16,226.76
R07042,21,28,453.59
R07043,25,17,259.59000000000003
R07044,51,20,269.95
R07045,29,20,317.68
R07046,21,19,315.51
R07047,49,19,333.57
R07048,32,19,289.13
R07049,28,17,239.33
R07050,29,19,223.83
R07051,32,20,261.8
R07052,20,24,371.88
R07053,28,18,291.13
R07054,37,21,254.93
R07055,31,20,280.22
R07056,56,23,341.28
R07057,49,14,237.0
R07058,29,16,248.29
R07059,77,23,326.87
R07060,32,22,329.88
R07061,32,22,281.02
R07062,76,13,166.36
R07063,31,19,263.42
R07064,32,17,262.41
R07065,19,19,266.88
R07066,50,18,286.5
R07067,40,17,313.58
R07068,42,10,155.82
R07069,34,24,354.24
R07070,22,23,344.61
R07071,25,14,216.57999999999998
R07072,25,13,188.65
R07073,26,16,271.99
R07074,52,15,227.76
R07075,41,18,261.88
R07076,58,21,309.83
R07077,36,22,381.78
R07078,63,22,328.64
R07079,36,16,261.03
R07080,22,23,339.85
R07081,20,23,354.63
R07082,50,17,249.79
R07083,39,21,367.2
R07084,24,26,444.33
R07085,23,22,287.67
R07086,33,21,338.65999999999997
R07087,48,16,222.81
R07088,35,20,285.21
R07089,60,16,276.33
R07090,72,18,272.92
R07091,78,16,255.83
R07092,35,17,256.52
R07093,21,21,319.99
R07094,83,22,385.12
R07095,24,21,330.82
R07096,50,19,323.59
R07097,29,27,462.09
R07098,23,17,233.5
R07099,48,19,308.55
R07100,38,14,181.76
R07101,94,10,205.9
R07102,19,27,411.29
R07103,28,26,420.07
R07104,27,23,364.42
R07105,35,16,239.11
R07106,27,15,243.15
R07107,36,25,381.86
R07108,39,24,349.96
R07109,100,16,315.45
R07110,28,23,385.71
R07111,22,18,286.63
R07112,59,17,233.07
R07113,35,16,227.32
R07114,57,21,396.46
R07115,48,22,388.81
R07116,23,15,283.29
R07117,28,23,331.51
R07118,32,25,370.53
R07119,31,19,338.67
R07120,39,23,344.15
R07121,107,21,394.11
R07122,33,16,241.9
R07123,43,22,318.44
R07124,28,29,433.44
R07125,23,16,234.14
R07126,22,21,438.1
R07127,33,20,289.22
R07128,57,14,201.55
R07129,32,21,282.46
R07130,76,26,439.57
R07131,109,12,172.91
R07132,21,19,274.08
R07133,50,15,237.22
R07134,59,28,491.82
R07135,40,21,313.79
R07136,31,23,371.28999999999996
R07137,53,16,214.74
R07138,38,21,333.49
R07139,31,26,350.43
R07140,28,15,244.78
R07141,63,21,358.39
R07142,38,19,314.2
R07143,36,14,202.26
R07144,42,17,247.82999999999998
R07145,34,19,308.89
R07146,28,19,291.17
R07147,24,21,282.94
R07148,24,20,330.31
R07149,70,21,355.57
R07150,28,18,286.88
R07151,86,18,269.02
R07152,19,18,314.6
R07153,64,25,404.35
R07154,64,21,337.93
R07155,37,16,261.69
R07156,19,19,306.46999999999997
R07157,37,16,242.24
R07158,20,19,244.14000000000001
R07159,25,22,382.85
R07160,26,25,370.32
R07161,26,16,220.82
R07162,21,18,258.55
R07163,19,22,314.04
R07164,27,17,281.34999999999997
R07165,35,21,294.53000000000003
R07166,25,26,392.12
R07167,40,9,138.35
R07168,27,12,177.53
R07169,23,20,269.44
R07170,28,14,228.77
R07171,30,21,286.92
R07172,37,16,223.75
R07173,29,24,381.72
R07174,82,17,292.94
R07175,52,14,217.76999999999998
R07176,29,16,242.38
R07177,54,13,173.18
R07178,27,21,343.7
R07179,26,24,368.24
R07180,21,21,361.17
R07181,20,20,318.3
R07182,48,15,265.3
R07183,22,22,333.62
R07184,67,23,383.24
R07185,25,14,190.07
R07186,39,21,320.02
R07187,21,21,308.78999999999996
R07188,19,15,241.96
R07189,20,17,295.15
R07190,23,18,279.96999999999997
R07191,35,19,240.33
R07192,23,20,324.24
R07193,26,13,200.2
R07194,22,22,326.18
R07195,40,27,375.77
R07196,35,32,475.93
R07197,41,16,234.87
R07198,77,18,289.3
R07199,116,12,174.85
R07200,46,17,283.82
R07201,53,29,463.13
R07202,22,25,374.53
R07203,19,19,337.74
R07204,22,16,198.66
R07205,68,12,182.82
R07206,26,21,286.93
R07207,29,13,241.51
R07208,34,21,300.32
R07209,31,24,391.09000000000003
R07210,20,15,220.2
R07211,42,25,345.09
R07212,63,14,208.56
R07213,28,13,210.01999999999998
R07214,33,19,287.15
R07215,27,24,344.79
R07216,70,23,360.69
R07217,24,24,343.59999999999997
R07218,90,17,243.13
R07219,28,19,286.65
R07220,27,26,412.16
R07221,33,16,256.18
R07222,26,11,172.95
R07223,46,15,205.98000000000002
R07224,25,11,173.88
R07225,28,29,422.31
R07226,21,28,445.34000000000003
R07227,28,18,285.03
R07228,20,16,286.66
R07229,33,19,291.19
R07230,20,19,239.18
R07231,50,28,384.29
R07232,27,16,242.72
R07233,57,14,215.16
R07234,66,18,245.63
R07235,30,17,279.18
R07236,30,33,489.7
R07237,35,22,355.16
R07238,41,23,375.63
R07239,19,18,295.67
R07240,47,21,298.53
R07241,35,19,291.73
R07242,21,22,324.96
R07243,28,26,431.34
R07244,44,16,287.08
R07245,40,18,301.9
R07246,25,22,333.77
R07247,24,22,377.3
R07248,28,18,279.59
R07249,21,23,373.71000000000004
R07250,21,23,382.37
R07251,19,19,294.44
R07252,40,19,317.7
R07253,71,18,291.94
R07254,22,21,316.86
R07255,31,21,321.31
R07256,48,21,300.38
R07257,39,9,144.97
R07258,68,17,258.9
R07259,22,31,492.18
R07260,27,29,471.33
R07261,31,18,271.99
R07262,37,17,274.18
R07263,37,23,323.09
R07264,38,19,284.18
R07265,25,21,319.69
R07266,22,27,447.38
R07267,60,23,342.1
R07268,29,20,291.82
R07269,136,16,219.97
R07270,91,17,290.84
R07271,39,24,356.68
R07272,54,19,273.47
R07273,20,27,435.90999999999997
R07274,20,21,326.42
R07275,36,18,257.44
R07276,45,14,218.66
R07277,52,17,284.0
R07278,30,21,353.26
R07279,40,27,423.27
R07280,51,23,366.81
R07281,33,22,363.59
R07282,24,16,196.84
R07283,25,23,341.0
R07284,23,16,267.32
R07285,37,21,293.75
R07286,70,16,235.74
R07287,27,22,329.97
R07288,25,20,266.2
R07289,47,20,267.37
R07290,27,23,329.13
R07291,22,15,235.97
R07292,45,21,331.14
R07293,53,18,279.3
R07294,45,27,403.27
R07295,31,24,331.69
R07296,55,19,263.77
R07297,20,25,353.88
R07298,38,17,264.89
R07299,38,30,457.58
R07300,62,29,446.72
R07301,59,18,288.02
R07302,35,20,280.95
R07303,25,25,427.31
R07304,57,22,341.41
R07305,25,25,389.77
R07306,19,28,424.09000000000003
R07307,20,27,385.46000000000004
R07308,26,26,398.51
R07309,49,14,203.37
R07310,19,14,204.62
R07311,40,18,269.26
R07312,34,16,270.15
R07313,45,11,189.64
R07314,27,16,274.36
R07315,27,18,320.90999999999997
R07316,70,18,314.86
R07317,33,20,301.05
R07318,96,19,306.02
R07319,24,20,272.98
R07320,60,13,201.85999999999999
R07321,22,26,404.76
R07322,32,20,340.17
R07323,26,21,287.39
R07324,50,19,332.84
R07325,42,18,322.25
R07326,66,23,319.03000000000003
